secid,date,days,volatility,index_flag
108105,2012-03-23,10,0.067937,1
108105,2012-03-23,14,0.10783,1
108105,2012-03-23,30,0.105617,1
108105,2012-03-23,60,0.096872,1
108105,2012-03-23,91,0.098283,1
108105,2012-03-23,122,0.154261,1
108105,2012-03-23,152,0.189929,1
108105,2012-03-23,182,0.208337,1
108105,2012-03-23,273,0.256168,1
108105,2012-03-23,365,0.229161,1
108105,2012-03-23,547,0.201118,1
108105,2012-03-23,730,0.204941,1
108105,2012-03-23,1825,0.266266,1
108105,2012-03-26,10,0.116139,1
108105,2012-03-26,14,0.122409,1
108105,2012-03-26,30,0.116255,1
108105,2012-03-26,60,0.100487,1
108105,2012-03-26,91,0.100513,1
108105,2012-03-26,122,0.150199,1
108105,2012-03-26,152,0.188387,1
108105,2012-03-26,182,0.20681,1
108105,2012-03-26,273,0.256435,1
108105,2012-03-26,365,0.229542,1
108105,2012-03-26,547,0.200716,1
108105,2012-03-26,730,0.205359,1
108105,2012-03-26,1825,0.266511,1
108105,2012-03-27,10,0.109085,1
108105,2012-03-27,14,0.093541,1
108105,2012-03-27,30,0.114498,1
108105,2012-03-27,60,0.100789,1
108105,2012-03-27,91,0.100889,1
108105,2012-03-27,122,0.149562,1
108105,2012-03-27,152,0.181381,1
108105,2012-03-27,182,0.206495,1
108105,2012-03-27,273,0.256062,1
108105,2012-03-27,365,0.229543,1
108105,2012-03-27,547,0.20067,1
108105,2012-03-27,730,0.205168,1
108105,2012-03-27,1825,0.266508,1
108105,2012-03-28,10,0.106111,1
108105,2012-03-28,14,0.098009,1
108105,2012-03-28,30,0.116586,1
108105,2012-03-28,60,0.100886,1
108105,2012-03-28,91,0.097537,1
108105,2012-03-28,122,0.149201,1
108105,2012-03-28,152,0.181612,1
108105,2012-03-28,182,0.204211,1
108105,2012-03-28,273,0.255977,1
108105,2012-03-28,365,0.229503,1
108105,2012-03-28,547,0.20069,1
108105,2012-03-28,730,0.205168,1
108105,2012-03-28,1825,0.266517,1
108105,2012-03-29,10,0.103419,1
108105,2012-03-29,14,0.094168,1
108105,2012-03-29,30,0.116719,1
108105,2012-03-29,60,0.099973,1
108105,2012-03-29,91,0.096113,1
108105,2012-03-29,122,0.14191,1
108105,2012-03-29,152,0.18077,1
108105,2012-03-29,182,0.204049,1
108105,2012-03-29,273,0.255739,1
108105,2012-03-29,365,0.22942,1
108105,2012-03-29,547,0.200681,1
108105,2012-03-29,730,0.205173,1
108105,2012-03-29,1825,0.266412,1
108105,2012-03-30,10,0.104578,1
108105,2012-03-30,14,0.095857,1
108105,2012-03-30,30,0.115201,1
108105,2012-03-30,60,0.099608,1
108105,2012-03-30,91,0.0954,1
108105,2012-03-30,122,0.141942,1
108105,2012-03-30,152,0.179953,1
108105,2012-03-30,182,0.200427,1
108105,2012-03-30,273,0.255251,1
108105,2012-03-30,365,0.229437,1
108105,2012-03-30,547,0.200675,1
108105,2012-03-30,730,0.20517,1
108105,2012-03-30,1825,0.266311,1
108105,2012-04-02,10,0.113224,1
108105,2012-04-02,14,0.101088,1
108105,2012-04-02,30,0.117569,1
108105,2012-04-02,60,0.101362,1
108105,2012-04-02,91,0.095299,1
108105,2012-04-02,122,0.124726,1
108105,2012-04-02,152,0.169533,1
108105,2012-04-02,182,0.195732,1
108105,2012-04-02,273,0.254708,1
108105,2012-04-02,365,0.229503,1
108105,2012-04-02,547,0.20073,1
108105,2012-04-02,730,0.205172,1
108105,2012-04-02,1825,0.266509,1
108105,2012-04-03,10,0.110669,1
108105,2012-04-03,14,0.10221,1
108105,2012-04-03,30,0.116338,1
108105,2012-04-03,60,0.096877,1
108105,2012-04-03,91,0.09201,1
108105,2012-04-03,122,0.124347,1
108105,2012-04-03,152,0.167515,1
108105,2012-04-03,182,0.193766,1
108105,2012-04-03,273,0.254749,1
108105,2012-04-03,365,0.229542,1
108105,2012-04-03,547,0.200641,1
108105,2012-04-03,730,0.204992,1
108105,2012-04-03,1825,0.266511,1
108105,2012-04-04,10,0.122333,1
108105,2012-04-04,14,0.115578,1
108105,2012-04-04,30,0.121707,1
108105,2012-04-04,60,0.099726,1
108105,2012-04-04,91,0.094989,1
108105,2012-04-04,122,0.125271,1
108105,2012-04-04,152,0.168061,1
108105,2012-04-04,182,0.193177,1
108105,2012-04-04,273,0.255038,1
108105,2012-04-04,365,0.229781,1
108105,2012-04-04,547,0.20016,1
108105,2012-04-04,730,0.205059,1
108105,2012-04-04,1825,0.266445,1
108105,2012-04-05,10,0.085846,1
108105,2012-04-05,14,0.109025,1
108105,2012-04-05,30,0.106824,1
108105,2012-04-05,60,0.098604,1
108105,2012-04-05,91,0.095029,1
108105,2012-04-05,122,0.124353,1
108105,2012-04-05,152,0.167264,1
108105,2012-04-05,182,0.191746,1
108105,2012-04-05,273,0.254767,1
108105,2012-04-05,365,0.229774,1
108105,2012-04-05,547,0.20016,1
108105,2012-04-05,730,0.205058,1
108105,2012-04-05,1825,0.266339,1
108105,2012-04-09,10,0.122201,1
108105,2012-04-09,14,0.095551,1
108105,2012-04-09,30,0.114856,1
108105,2012-04-09,60,0.10672,1
108105,2012-04-09,91,0.09891,1
108105,2012-04-09,122,0.119076,1
108105,2012-04-09,152,0.157738,1
108105,2012-04-09,182,0.187305,1
108105,2012-04-09,273,0.254767,1
108105,2012-04-09,365,0.230483,1
108105,2012-04-09,547,0.200602,1
108105,2012-04-09,730,0.205525,1
108105,2012-04-09,1825,0.266581,1
108105,2012-04-10,10,0.139856,1
108105,2012-04-10,14,0.122598,1
108105,2012-04-10,30,0.127541,1
108105,2012-04-10,60,0.114259,1
108105,2012-04-10,91,0.104432,1
108105,2012-04-10,122,0.122665,1
108105,2012-04-10,152,0.159906,1
108105,2012-04-10,182,0.189132,1
108105,2012-04-10,273,0.255513,1
108105,2012-04-10,365,0.231122,1
108105,2012-04-10,547,0.201122,1
108105,2012-04-10,730,0.205694,1
108105,2012-04-10,1825,0.266677,1
108105,2012-04-11,10,0.150975,1
108105,2012-04-11,14,0.137216,1
108105,2012-04-11,30,0.130411,1
108105,2012-04-11,60,0.114197,1
108105,2012-04-11,91,0.105272,1
108105,2012-04-11,122,0.122433,1
108105,2012-04-11,152,0.15757,1
108105,2012-04-11,182,0.188942,1
108105,2012-04-11,273,0.255629,1
108105,2012-04-11,365,0.2311,1
108105,2012-04-11,547,0.201185,1
108105,2012-04-11,730,0.205753,1
108105,2012-04-11,1825,0.266693,1
108105,2012-04-12,10,0.173822,1
108105,2012-04-12,14,0.16331,1
108105,2012-04-12,30,0.123607,1
108105,2012-04-12,60,0.117349,1
108105,2012-04-12,91,0.108342,1
108105,2012-04-12,122,0.121066,1
108105,2012-04-12,152,0.15809,1
108105,2012-04-12,182,0.189712,1
108105,2012-04-12,273,0.255975,1
108105,2012-04-12,365,0.231497,1
108105,2012-04-12,547,0.201404,1
108105,2012-04-12,730,0.205971,1
108105,2012-04-12,1825,0.266658,1
108105,2012-04-13,10,0.182811,1
108105,2012-04-13,14,0.170297,1
108105,2012-04-13,30,0.130716,1
108105,2012-04-13,60,0.120784,1
108105,2012-04-13,91,0.111145,1
108105,2012-04-13,122,0.122227,1
108105,2012-04-13,152,0.15871,1
108105,2012-04-13,182,0.18929,1
108105,2012-04-13,273,0.256334,1
108105,2012-04-13,365,0.231851,1
108105,2012-04-13,547,0.201656,1
108105,2012-04-13,730,0.206029,1
108105,2012-04-13,1825,0.266611,1
108105,2012-04-16,10,0.195301,1
108105,2012-04-16,14,0.159653,1
108105,2012-04-16,30,0.131458,1
108105,2012-04-16,60,0.119935,1
108105,2012-04-16,91,0.110285,1
108105,2012-04-16,122,0.121601,1
108105,2012-04-16,152,0.156854,1
108105,2012-04-16,182,0.187004,1
108105,2012-04-16,273,0.25615,1
108105,2012-04-16,365,0.231821,1
108105,2012-04-16,547,0.201653,1
108105,2012-04-16,730,0.205902,1
108105,2012-04-16,1825,0.266778,1
108105,2012-04-17,10,0.210978,1
108105,2012-04-17,14,0.189533,1
108105,2012-04-17,30,0.140464,1
108105,2012-04-17,60,0.125746,1
108105,2012-04-17,91,0.113887,1
108105,2012-04-17,122,0.123293,1
108105,2012-04-17,152,0.155851,1
108105,2012-04-17,182,0.186113,1
108105,2012-04-17,273,0.256084,1
108105,2012-04-17,365,0.232044,1
108105,2012-04-17,547,0.201948,1
108105,2012-04-17,730,0.205974,1
108105,2012-04-17,1825,0.266867,1
108105,2012-04-18,10,0.196212,1
108105,2012-04-18,14,0.183561,1
108105,2012-04-18,30,0.140032,1
108105,2012-04-18,60,0.124687,1
108105,2012-04-18,91,0.112551,1
108105,2012-04-18,122,0.122936,1
108105,2012-04-18,152,0.156058,1
108105,2012-04-18,182,0.185209,1
108105,2012-04-18,273,0.25613,1
108105,2012-04-18,365,0.232019,1
108105,2012-04-18,547,0.201532,1
108105,2012-04-18,730,0.205975,1
108105,2012-04-18,1825,0.26684,1
108105,2012-04-19,10,0.188149,1
108105,2012-04-19,14,0.185281,1
108105,2012-04-19,30,0.140975,1
108105,2012-04-19,60,0.124143,1
108105,2012-04-19,91,0.113074,1
108105,2012-04-19,122,0.121399,1
108105,2012-04-19,152,0.155703,1
108105,2012-04-19,182,0.185412,1
108105,2012-04-19,273,0.255765,1
108105,2012-04-19,365,0.231719,1
108105,2012-04-19,547,0.201432,1
108105,2012-04-19,730,0.205949,1
108105,2012-04-19,1825,0.266747,1
108105,2012-04-20,10,0.15451,1
108105,2012-04-20,14,0.175275,1
108105,2012-04-20,30,0.141126,1
108105,2012-04-20,60,0.122676,1
108105,2012-04-20,91,0.113077,1
108105,2012-04-20,122,0.111068,1
108105,2012-04-20,152,0.154945,1
108105,2012-04-20,182,0.183674,1
108105,2012-04-20,273,0.255767,1
108105,2012-04-20,365,0.231664,1
108105,2012-04-20,547,0.20143,1
108105,2012-04-20,730,0.205948,1
108105,2012-04-20,1825,0.266642,1
108105,2012-04-23,10,0.134707,1
108105,2012-04-23,14,0.171096,1
108105,2012-04-23,30,0.144798,1
108105,2012-04-23,60,0.126827,1
108105,2012-04-23,91,0.114561,1
108105,2012-04-23,122,0.112134,1
108105,2012-04-23,152,0.149068,1
108105,2012-04-23,182,0.183343,1
108105,2012-04-23,273,0.255872,1
108105,2012-04-23,365,0.231361,1
108105,2012-04-23,547,0.201554,1
108105,2012-04-23,730,0.206183,1
108105,2012-04-23,1825,0.26684,1
108105,2012-04-24,10,0.12538,1
108105,2012-04-24,14,0.146343,1
108105,2012-04-24,30,0.142093,1
108105,2012-04-24,60,0.127084,1
108105,2012-04-24,91,0.114675,1
108105,2012-04-24,122,0.111542,1
108105,2012-04-24,152,0.148371,1
108105,2012-04-24,182,0.1809,1
108105,2012-04-24,273,0.255857,1
108105,2012-04-24,365,0.231382,1
108105,2012-04-24,547,0.201567,1
108105,2012-04-24,730,0.205993,1
108105,2012-04-24,1825,0.266845,1
108105,2012-04-25,10,0.138235,1
108105,2012-04-25,14,0.156764,1
108105,2012-04-25,30,0.141786,1
108105,2012-04-25,60,0.12977,1
108105,2012-04-25,91,0.116467,1
108105,2012-04-25,122,0.113001,1
108105,2012-04-25,152,0.149378,1
108105,2012-04-25,182,0.181287,1
108105,2012-04-25,273,0.255187,1
108105,2012-04-25,365,0.231605,1
108105,2012-04-25,547,0.201853,1
108105,2012-04-25,730,0.206182,1
108105,2012-04-25,1825,0.266914,1
108105,2012-04-26,10,0.139681,1
108105,2012-04-26,14,0.145123,1
108105,2012-04-26,30,0.143934,1
108105,2012-04-26,60,0.129099,1
108105,2012-04-26,91,0.116289,1
108105,2012-04-26,122,0.112724,1
108105,2012-04-26,152,0.148846,1
108105,2012-04-26,182,0.175259,1
108105,2012-04-26,273,0.255257,1
108105,2012-04-26,365,0.231617,1
108105,2012-04-26,547,0.201901,1
108105,2012-04-26,730,0.205534,1
108105,2012-04-26,1825,0.266825,1
108105,2012-04-27,10,0.114119,1
108105,2012-04-27,14,0.124249,1
108105,2012-04-27,30,0.143273,1
108105,2012-04-27,60,0.129163,1
108105,2012-04-27,91,0.116209,1
108105,2012-04-27,122,0.112726,1
108105,2012-04-27,152,0.148131,1
108105,2012-04-27,182,0.175275,1
108105,2012-04-27,273,0.255142,1
108105,2012-04-27,365,0.231603,1
108105,2012-04-27,547,0.201907,1
108105,2012-04-27,730,0.205493,1
108105,2012-04-27,1825,0.266722,1
108105,2012-04-30,10,0.123218,1
108105,2012-04-30,14,0.127574,1
108105,2012-04-30,30,0.146824,1
108105,2012-04-30,60,0.131205,1
108105,2012-04-30,91,0.11641,1
108105,2012-04-30,122,0.110177,1
108105,2012-04-30,152,0.128275,1
108105,2012-04-30,182,0.171459,1
108105,2012-04-30,273,0.255137,1
108105,2012-04-30,365,0.231627,1
108105,2012-04-30,547,0.201937,1
108105,2012-04-30,730,0.205171,1
108105,2012-04-30,1825,0.266898,1
108105,2012-05-01,10,0.114228,1
108105,2012-05-01,14,0.106791,1
108105,2012-05-01,30,0.144617,1
108105,2012-05-01,60,0.13149,1
108105,2012-05-01,91,0.116739,1
108105,2012-05-01,122,0.109766,1
108105,2012-05-01,152,0.12838,1
108105,2012-05-01,182,0.166361,1
108105,2012-05-01,273,0.253357,1
108105,2012-05-01,365,0.231686,1
108105,2012-05-01,547,0.201981,1
108105,2012-05-01,730,0.205001,1
108105,2012-05-01,1825,0.266903,1
108105,2012-05-02,10,0.109859,1
108105,2012-05-02,14,0.104957,1
108105,2012-05-02,30,0.142149,1
108105,2012-05-02,60,0.130103,1
108105,2012-05-02,91,0.115874,1
108105,2012-05-02,122,0.109305,1
108105,2012-05-02,152,0.128491,1
108105,2012-05-02,182,0.165069,1
108105,2012-05-02,273,0.253331,1
108105,2012-05-02,365,0.231674,1
108105,2012-05-02,547,0.201908,1
108105,2012-05-02,730,0.204814,1
108105,2012-05-02,1825,0.266903,1
108105,2012-05-03,10,0.107293,1
108105,2012-05-03,14,0.108584,1
108105,2012-05-03,30,0.143837,1
108105,2012-05-03,60,0.130087,1
108105,2012-05-03,91,0.117142,1
108105,2012-05-03,122,0.109749,1
108105,2012-05-03,152,0.128605,1
108105,2012-05-03,182,0.163574,1
108105,2012-05-03,273,0.24687,1
108105,2012-05-03,365,0.2317,1
108105,2012-05-03,547,0.201999,1
108105,2012-05-03,730,0.204162,1
108105,2012-05-03,1825,0.266819,1
108105,2012-05-04,10,0.148262,1
108105,2012-05-04,14,0.139119,1
108105,2012-05-04,30,0.150229,1
108105,2012-05-04,60,0.135853,1
108105,2012-05-04,91,0.118646,1
108105,2012-05-04,122,0.111009,1
108105,2012-05-04,152,0.130779,1
108105,2012-05-04,182,0.165072,1
108105,2012-05-04,273,0.247655,1
108105,2012-05-04,365,0.232097,1
108105,2012-05-04,547,0.201874,1
108105,2012-05-04,730,0.20444,1
108105,2012-05-04,1825,0.266811,1
108105,2012-05-07,10,0.11848,1
108105,2012-05-07,14,0.132223,1
108105,2012-05-07,30,0.1503,1
108105,2012-05-07,60,0.130267,1
108105,2012-05-07,91,0.118637,1
108105,2012-05-07,122,0.112136,1
108105,2012-05-07,152,0.131219,1
108105,2012-05-07,182,0.164879,1
108105,2012-05-07,273,0.234007,1
108105,2012-05-07,365,0.232068,1
108105,2012-05-07,547,0.201853,1
108105,2012-05-07,730,0.202977,1
108105,2012-05-07,1825,0.267016,1
108105,2012-05-08,10,0.108165,1
108105,2012-05-08,14,0.132396,1
108105,2012-05-08,30,0.147105,1
108105,2012-05-08,60,0.130382,1
108105,2012-05-08,91,0.118935,1
108105,2012-05-08,122,0.111811,1
108105,2012-05-08,152,0.126732,1
108105,2012-05-08,182,0.164265,1
108105,2012-05-08,273,0.228081,1
108105,2012-05-08,365,0.232065,1
108105,2012-05-08,547,0.201878,1
108105,2012-05-08,730,0.202803,1
108105,2012-05-08,1825,0.26695,1
108105,2012-05-09,10,0.101225,1
108105,2012-05-09,14,0.108702,1
108105,2012-05-09,30,0.143986,1
108105,2012-05-09,60,0.129792,1
108105,2012-05-09,91,0.119664,1
108105,2012-05-09,122,0.111892,1
108105,2012-05-09,152,0.124816,1
108105,2012-05-09,182,0.155336,1
108105,2012-05-09,273,0.221901,1
108105,2012-05-09,365,0.232025,1
108105,2012-05-09,547,0.201843,1
108105,2012-05-09,730,0.200608,1
108105,2012-05-09,1825,0.266931,1
108105,2012-05-10,10,0.108554,1
108105,2012-05-10,14,0.100466,1
108105,2012-05-10,30,0.132166,1
108105,2012-05-10,60,0.128416,1
108105,2012-05-10,91,0.119732,1
108105,2012-05-10,122,0.111903,1
108105,2012-05-10,152,0.12424,1
108105,2012-05-10,182,0.154952,1
108105,2012-05-10,273,0.215852,1
108105,2012-05-10,365,0.231767,1
108105,2012-05-10,547,0.201824,1
108105,2012-05-10,730,0.200597,1
108105,2012-05-10,1825,0.266828,1
108105,2012-05-11,10,0.091262,1
108105,2012-05-11,14,0.095753,1
108105,2012-05-11,30,0.129908,1
108105,2012-05-11,60,0.128641,1
108105,2012-05-11,91,0.119103,1
108105,2012-05-11,122,0.111209,1
108105,2012-05-11,152,0.123808,1
108105,2012-05-11,182,0.152745,1
108105,2012-05-11,273,0.215843,1
108105,2012-05-11,365,0.231741,1
108105,2012-05-11,547,0.201812,1
108105,2012-05-11,730,0.200392,1
108105,2012-05-11,1825,0.266726,1
108105,2012-05-14,10,0.077913,1
108105,2012-05-14,14,0.103024,1
108105,2012-05-14,30,0.121192,1
108105,2012-05-14,60,0.124834,1
108105,2012-05-14,91,0.120433,1
108105,2012-05-14,122,0.113955,1
108105,2012-05-14,152,0.121519,1
108105,2012-05-14,182,0.152976,1
108105,2012-05-14,273,0.214914,1
108105,2012-05-14,365,0.23187,1
108105,2012-05-14,547,0.201784,1
108105,2012-05-14,730,0.200094,1
108105,2012-05-14,1825,0.266954,1
108105,2012-05-15,10,0.072107,1
108105,2012-05-15,14,0.086645,1
108105,2012-05-15,30,0.119309,1
108105,2012-05-15,60,0.125213,1
108105,2012-05-15,91,0.120946,1
108105,2012-05-15,122,0.113777,1
108105,2012-05-15,152,0.121917,1
108105,2012-05-15,182,0.153114,1
108105,2012-05-15,273,0.214703,1
108105,2012-05-15,365,0.231858,1
108105,2012-05-15,547,0.201841,1
108105,2012-05-15,730,0.199942,1
108105,2012-05-15,1825,0.266966,1
108105,2012-05-16,10,0.066786,1
108105,2012-05-16,14,0.085315,1
108105,2012-05-16,30,0.119716,1
108105,2012-05-16,60,0.12391,1
108105,2012-05-16,91,0.120791,1
108105,2012-05-16,122,0.113398,1
108105,2012-05-16,152,0.12214,1
108105,2012-05-16,182,0.151271,1
108105,2012-05-16,273,0.21478,1
108105,2012-05-16,365,0.2319,1
108105,2012-05-16,547,0.201418,1
108105,2012-05-16,730,0.199969,1
108105,2012-05-16,1825,0.266956,1
108105,2012-05-17,10,0.08402,1
108105,2012-05-17,14,0.097602,1
108105,2012-05-17,30,0.112438,1
108105,2012-05-17,60,0.12689,1
108105,2012-05-17,91,0.122253,1
108105,2012-05-17,122,0.115805,1
108105,2012-05-17,152,0.124061,1
108105,2012-05-17,182,0.150871,1
108105,2012-05-17,273,0.208768,1
108105,2012-05-17,365,0.232225,1
108105,2012-05-17,547,0.201815,1
108105,2012-05-17,730,0.200002,1
108105,2012-05-17,1825,0.266935,1
108105,2012-05-18,10,0.083489,1
108105,2012-05-18,14,0.081358,1
108105,2012-05-18,30,0.113423,1
108105,2012-05-18,60,0.126829,1
108105,2012-05-18,91,0.122844,1
108105,2012-05-18,122,0.116368,1
108105,2012-05-18,152,0.124094,1
108105,2012-05-18,182,0.151294,1
108105,2012-05-18,273,0.20817,1
108105,2012-05-18,365,0.232328,1
108105,2012-05-18,547,0.201539,1
108105,2012-05-18,730,0.200039,1
108105,2012-05-18,1825,0.266849,1
108105,2012-05-21,10,0.171673,1
108105,2012-05-21,14,0.133632,1
108105,2012-05-21,30,0.132364,1
108105,2012-05-21,60,0.136504,1
108105,2012-05-21,91,0.126289,1
108105,2012-05-21,122,0.119125,1
108105,2012-05-21,152,0.117676,1
108105,2012-05-21,182,0.150299,1
108105,2012-05-21,273,0.208907,1
108105,2012-05-21,365,0.232756,1
108105,2012-05-21,547,0.201939,1
108105,2012-05-21,730,0.198255,1
108105,2012-05-21,1825,0.267156,1
108105,2012-05-22,10,0.159741,1
108105,2012-05-22,14,0.135472,1
108105,2012-05-22,30,0.129496,1
108105,2012-05-22,60,0.136115,1
108105,2012-05-22,91,0.12628,1
108105,2012-05-22,122,0.118416,1
108105,2012-05-22,152,0.117048,1
108105,2012-05-22,182,0.150132,1
108105,2012-05-22,273,0.205373,1
108105,2012-05-22,365,0.232447,1
108105,2012-05-22,547,0.201933,1
108105,2012-05-22,730,0.198058,1
108105,2012-05-22,1825,0.267121,1
108105,2012-05-23,10,0.151225,1
108105,2012-05-23,14,0.136472,1
108105,2012-05-23,30,0.128063,1
108105,2012-05-23,60,0.134665,1
108105,2012-05-23,91,0.126227,1
108105,2012-05-23,122,0.117753,1
108105,2012-05-23,152,0.11629,1
108105,2012-05-23,182,0.146395,1
108105,2012-05-23,273,0.204872,1
108105,2012-05-23,365,0.232452,1
108105,2012-05-23,547,0.20158,1
108105,2012-05-23,730,0.197834,1
108105,2012-05-23,1825,0.267111,1
108105,2012-05-24,10,0.14371,1
108105,2012-05-24,14,0.135378,1
108105,2012-05-24,30,0.127155,1
108105,2012-05-24,60,0.133219,1
108105,2012-05-24,91,0.125925,1
108105,2012-05-24,122,0.117773,1
108105,2012-05-24,152,0.115734,1
108105,2012-05-24,182,0.145804,1
108105,2012-05-24,273,0.203994,1
108105,2012-05-24,365,0.232434,1
108105,2012-05-24,547,0.20123,1
108105,2012-05-24,730,0.197835,1
108105,2012-05-24,1825,0.267005,1
108105,2012-05-25,10,0.141415,1
108105,2012-05-25,14,0.135364,1
108105,2012-05-25,30,0.115034,1
108105,2012-05-25,60,0.127861,1
108105,2012-05-25,91,0.125891,1
108105,2012-05-25,122,0.11782,1
108105,2012-05-25,152,0.115245,1
108105,2012-05-25,182,0.145779,1
108105,2012-05-25,273,0.203338,1
108105,2012-05-25,365,0.232411,1
108105,2012-05-25,547,0.200973,1
108105,2012-05-25,730,0.197797,1
108105,2012-05-25,1825,0.266901,1
108105,2012-05-29,10,0.112373,1
108105,2012-05-29,14,0.147263,1
108105,2012-05-29,30,0.121806,1
108105,2012-05-29,60,0.135505,1
108105,2012-05-29,91,0.128724,1
108105,2012-05-29,122,0.119348,1
108105,2012-05-29,152,0.11464,1
108105,2012-05-29,182,0.141554,1
108105,2012-05-29,273,0.201743,1
108105,2012-05-29,365,0.232637,1
108105,2012-05-29,547,0.201327,1
108105,2012-05-29,730,0.196631,1
108105,2012-05-29,1825,0.267134,1
108105,2012-05-30,10,0.154066,1
108105,2012-05-30,14,0.165471,1
108105,2012-05-30,30,0.128645,1
108105,2012-05-30,60,0.137657,1
108105,2012-05-30,91,0.131464,1
108105,2012-05-30,122,0.121264,1
108105,2012-05-30,152,0.11677,1
108105,2012-05-30,182,0.130122,1
108105,2012-05-30,273,0.20242,1
108105,2012-05-30,365,0.232842,1
108105,2012-05-30,547,0.20162,1
108105,2012-05-30,730,0.196715,1
108105,2012-05-30,1825,0.267205,1
108105,2012-05-31,10,0.11987,1
108105,2012-05-31,14,0.143189,1
108105,2012-05-31,30,0.124831,1
108105,2012-05-31,60,0.135975,1
108105,2012-05-31,91,0.130781,1
108105,2012-05-31,122,0.121249,1
108105,2012-05-31,152,0.116278,1
108105,2012-05-31,182,0.130136,1
108105,2012-05-31,273,0.201932,1
108105,2012-05-31,365,0.23171,1
108105,2012-05-31,547,0.200887,1
108105,2012-05-31,730,0.196326,1
108105,2012-05-31,1825,0.267101,1
108105,2012-06-01,10,0.187906,1
108105,2012-06-01,14,0.194472,1
108105,2012-06-01,30,0.145433,1
108105,2012-06-01,60,0.145371,1
108105,2012-06-01,91,0.139383,1
108105,2012-06-01,122,0.128623,1
108105,2012-06-01,152,0.122198,1
108105,2012-06-01,182,0.135066,1
108105,2012-06-01,273,0.201818,1
108105,2012-06-01,365,0.233046,1
108105,2012-06-01,547,0.201674,1
108105,2012-06-01,730,0.196335,1
108105,2012-06-01,1825,0.267225,1
108105,2012-06-04,10,0.220405,1
108105,2012-06-04,14,0.165822,1
108105,2012-06-04,30,0.14238,1
108105,2012-06-04,60,0.147708,1
108105,2012-06-04,91,0.139288,1
108105,2012-06-04,122,0.126435,1
108105,2012-06-04,152,0.120442,1
108105,2012-06-04,182,0.134296,1
108105,2012-06-04,273,0.201278,1
108105,2012-06-04,365,0.232843,1
108105,2012-06-04,547,0.201664,1
108105,2012-06-04,730,0.194913,1
108105,2012-06-04,1825,0.267397,1
108105,2012-06-05,10,0.211494,1
108105,2012-06-05,14,0.171719,1
108105,2012-06-05,30,0.142346,1
