secid,date,rate,expiration
108105,2016-09-30,1.844114,2017-01-31
108105,2016-09-30,2.075748,2017-02-28
108105,2016-09-30,2.096144,2017-03-17
108105,2016-09-30,1.988427,2017-03-31
108105,2016-09-30,2.047921,2017-06-16
108105,2016-09-30,1.984906,2017-06-30
108105,2016-09-30,2.030691,2017-09-15
108105,2016-09-30,1.993873,2017-09-29
108105,2016-09-30,2.060511,2017-12-15
108105,2016-09-30,2.018032,2018-01-19
108105,2016-09-30,2.082086,2018-06-15
108105,2016-09-30,2.096014,2018-12-21
108105,2016-10-03,0,2016-10-03
108105,2016-10-03,0,2016-10-05
108105,2016-10-03,0,2016-10-07
108105,2016-10-03,1.814504,2016-10-10
108105,2016-10-03,1.892188,2016-10-12
108105,2016-10-03,1.717756,2016-10-14
108105,2016-10-03,1.489801,2016-10-17
108105,2016-10-03,1.525541,2016-10-19
108105,2016-10-03,1.671622,2016-10-21
108105,2016-10-03,1.360974,2016-10-26
108105,2016-10-03,1.414175,2016-10-28
108105,2016-10-03,1.334087,2016-10-31
108105,2016-10-03,1.748494,2016-11-04
108105,2016-10-03,2.135518,2016-11-11
108105,2016-10-03,2.536562,2016-11-18
108105,2016-10-03,2.289575,2016-11-25
108105,2016-10-03,2.406041,2016-11-30
108105,2016-10-03,2.39764,2016-12-02
108105,2016-10-03,2.410413,2016-12-16
108105,2016-10-03,2.254662,2016-12-30
108105,2016-10-03,2.072513,2017-01-20
108105,2016-10-03,2.002205,2017-01-31
108105,2016-10-03,2.224113,2017-02-28
108105,2016-10-03,2.217133,2017-03-17
108105,2016-10-03,2.110673,2017-03-31
108105,2016-10-03,2.123225,2017-06-16
108105,2016-10-03,2.064527,2017-06-30
108105,2016-10-03,2.096125,2017-09-15
108105,2016-10-03,2.055052,2017-09-29
108105,2016-10-03,2.109138,2017-12-15
108105,2016-10-03,2.068438,2018-01-19
108105,2016-10-03,2.115878,2018-06-15
108105,2016-10-03,2.135573,2018-12-21
108105,2016-10-04,0,2016-10-05
108105,2016-10-04,0,2016-10-07
108105,2016-10-04,5.200695,2016-10-10
108105,2016-10-04,4.31572,2016-10-12
108105,2016-10-04,3.41233,2016-10-14
108105,2016-10-04,2.803941,2016-10-17
108105,2016-10-04,2.723091,2016-10-19
108105,2016-10-04,2.828482,2016-10-21
108105,2016-10-04,2.184517,2016-10-26
108105,2016-10-04,2.18891,2016-10-28
108105,2016-10-04,1.98783,2016-10-31
108105,2016-10-04,2.113128,2016-11-02
108105,2016-10-04,2.27926,2016-11-04
108105,2016-10-04,2.681159,2016-11-09
108105,2016-10-04,2.671011,2016-11-11
108105,2016-10-04,2.983976,2016-11-18
108105,2016-10-04,2.672043,2016-11-25
108105,2016-10-04,2.76613,2016-11-30
108105,2016-10-04,2.731469,2016-12-02
108105,2016-10-04,2.704021,2016-12-16
108105,2016-10-04,2.458449,2016-12-30
108105,2016-10-04,2.230799,2017-01-20
108105,2016-10-04,2.161723,2017-01-31
108105,2016-10-04,2.329661,2017-02-28
108105,2016-10-04,2.328381,2017-03-17
108105,2016-10-04,2.195409,2017-03-31
108105,2016-10-04,2.200524,2017-06-16
108105,2016-10-04,2.119152,2017-06-30
108105,2016-10-04,2.153387,2017-09-15
108105,2016-10-04,2.097855,2017-09-29
108105,2016-10-04,2.148477,2017-12-15
108105,2016-10-04,2.106014,2018-01-19
108105,2016-10-04,2.138751,2018-06-15
108105,2016-10-04,2.146203,2018-12-21
108105,2016-10-05,0,2016-10-05
108105,2016-10-05,0,2016-10-07
108105,2016-10-05,0,2016-10-10
108105,2016-10-05,0.229612,2016-10-12
108105,2016-10-05,0.33113,2016-10-14
108105,2016-10-05,0.442686,2016-10-17
108105,2016-10-05,0.630963,2016-10-19
108105,2016-10-05,0.602911,2016-10-21
108105,2016-10-05,0.724957,2016-10-26
108105,2016-10-05,0.927626,2016-10-28
108105,2016-10-05,0.865183,2016-10-31
108105,2016-10-05,0.954243,2016-11-02
108105,2016-10-05,1.339355,2016-11-04
108105,2016-10-05,1.429843,2016-11-09
108105,2016-10-05,1.781113,2016-11-11
108105,2016-10-05,2.240461,2016-11-18
108105,2016-10-05,2.073241,2016-11-25
108105,2016-10-05,2.109042,2016-11-30
108105,2016-10-05,2.212176,2016-12-02
108105,2016-10-05,2.21403,2016-12-16
108105,2016-10-05,2.076335,2016-12-30
108105,2016-10-05,1.898798,2017-01-20
108105,2016-10-05,1.849719,2017-01-31
108105,2016-10-05,2.094539,2017-02-28
108105,2016-10-05,2.115386,2017-03-17
108105,2016-10-05,2.020538,2017-03-31
108105,2016-10-05,2.058255,2017-06-16
108105,2016-10-05,1.955543,2017-06-30
108105,2016-10-05,2.050182,2017-09-15
108105,2016-10-05,2.012397,2017-09-29
108105,2016-10-05,2.058128,2017-12-15
108105,2016-10-05,2.024329,2018-01-19
108105,2016-10-05,2.071672,2018-06-15
108105,2016-10-05,2.081446,2018-12-21
108105,2016-10-06,0,2016-10-07
108105,2016-10-06,0,2016-10-10
108105,2016-10-06,0.374628,2016-10-12
108105,2016-10-06,0.35774,2016-10-14
108105,2016-10-06,0.317878,2016-10-17
108105,2016-10-06,0.741473,2016-10-19
108105,2016-10-06,0.731434,2016-10-21
108105,2016-10-06,0.697255,2016-10-26
108105,2016-10-06,0.9136,2016-10-28
108105,2016-10-06,0.884774,2016-10-31
108105,2016-10-06,1.05434,2016-11-02
108105,2016-10-06,1.391326,2016-11-04
108105,2016-10-06,1.811652,2016-11-09
108105,2016-10-06,1.873434,2016-11-11
108105,2016-10-06,2.325739,2016-11-18
108105,2016-10-06,2.083893,2016-11-25
108105,2016-10-06,2.249982,2016-11-30
108105,2016-10-06,2.195731,2016-12-02
108105,2016-10-06,2.233892,2016-12-09
108105,2016-10-06,2.304248,2016-12-16
108105,2016-10-06,2.115613,2016-12-30
108105,2016-10-06,1.937589,2017-01-20
108105,2016-10-06,1.878497,2017-01-31
108105,2016-10-06,2.113414,2017-02-28
108105,2016-10-06,2.14611,2017-03-17
108105,2016-10-06,2.019877,2017-03-31
108105,2016-10-06,2.05749,2017-06-16
108105,2016-10-06,1.98654,2017-06-30
108105,2016-10-06,2.048304,2017-09-15
108105,2016-10-06,1.996861,2017-09-29
108105,2016-10-06,2.058669,2017-12-15
108105,2016-10-06,2.026122,2018-01-19
108105,2016-10-06,2.079961,2018-06-15
108105,2016-10-06,2.091047,2018-12-21
108105,2016-10-07,0,2016-10-07
108105,2016-10-07,0,2016-10-10
108105,2016-10-07,0,2016-10-12
108105,2016-10-07,0,2016-10-14
108105,2016-10-07,0,2016-10-17
108105,2016-10-07,0,2016-10-19
108105,2016-10-07,0,2016-10-21
108105,2016-10-07,0,2016-10-24
108105,2016-10-07,0,2016-10-26
108105,2016-10-07,0,2016-10-28
108105,2016-10-07,0,2016-10-31
108105,2016-10-07,0,2016-11-02
108105,2016-10-07,0.271095,2016-11-04
108105,2016-10-07,0.525698,2016-11-07
108105,2016-10-07,1.229589,2016-11-09
108105,2016-10-07,1.085743,2016-11-11
108105,2016-10-07,1.766738,2016-11-18
108105,2016-10-07,1.524526,2016-11-25
108105,2016-10-07,1.713659,2016-11-30
108105,2016-10-07,1.587802,2016-12-02
108105,2016-10-07,1.713063,2016-12-09
108105,2016-10-07,1.987131,2016-12-16
108105,2016-10-07,1.802085,2016-12-30
108105,2016-10-07,1.697488,2017-01-20
108105,2016-10-07,1.726167,2017-01-31
108105,2016-10-07,1.958323,2017-02-28
108105,2016-10-07,1.977588,2017-03-17
108105,2016-10-07,1.828422,2017-03-31
108105,2016-10-07,1.966033,2017-06-16
108105,2016-10-07,1.869663,2017-06-30
108105,2016-10-07,1.975948,2017-09-15
108105,2016-10-07,1.934508,2017-09-29
108105,2016-10-07,2.019981,2017-12-15
108105,2016-10-07,1.996495,2018-01-19
108105,2016-10-07,2.080794,2018-06-15
108105,2016-10-07,2.086081,2018-12-21
108105,2016-10-10,0,2016-10-10
108105,2016-10-10,0,2016-10-12
108105,2016-10-10,0,2016-10-14
108105,2016-10-10,1.016181,2016-10-17
108105,2016-10-10,0.937248,2016-10-19
108105,2016-10-10,1.071222,2016-10-21
108105,2016-10-10,0.913571,2016-10-24
108105,2016-10-10,0.962971,2016-10-26
108105,2016-10-10,1.054145,2016-10-28
108105,2016-10-10,1.016255,2016-10-31
108105,2016-10-10,1.200978,2016-11-02
108105,2016-10-10,1.508338,2016-11-04
108105,2016-10-10,1.536252,2016-11-07
108105,2016-10-10,2.046736,2016-11-09
108105,2016-10-10,2.036485,2016-11-11
108105,2016-10-10,2.518894,2016-11-18
108105,2016-10-10,2.241711,2016-11-25
108105,2016-10-10,2.395668,2016-11-30
108105,2016-10-10,2.285546,2016-12-02
108105,2016-10-10,2.370324,2016-12-09
108105,2016-10-10,2.425709,2016-12-16
108105,2016-10-10,2.19573,2016-12-30
108105,2016-10-10,2.010212,2017-01-20
108105,2016-10-10,1.943565,2017-01-31
108105,2016-10-10,2.182797,2017-02-28
108105,2016-10-10,2.202482,2017-03-17
108105,2016-10-10,2.062389,2017-03-31
108105,2016-10-10,2.088303,2017-06-16
108105,2016-10-10,2.025032,2017-06-30
108105,2016-10-10,2.070663,2017-09-15
108105,2016-10-10,2.02549,2017-09-29
108105,2016-10-10,2.072389,2017-12-15
108105,2016-10-10,2.037778,2018-01-19
108105,2016-10-10,2.078578,2018-06-15
108105,2016-10-10,2.112674,2018-12-21
108105,2016-10-11,0,2016-10-12
108105,2016-10-11,0,2016-10-14
108105,2016-10-11,1.408384,2016-10-17
108105,2016-10-11,1.81708,2016-10-19
108105,2016-10-11,1.438496,2016-10-21
108105,2016-10-11,1.515583,2016-10-24
108105,2016-10-11,1.291386,2016-10-26
108105,2016-10-11,1.476865,2016-10-28
108105,2016-10-11,1.310517,2016-10-31
108105,2016-10-11,1.481468,2016-11-02
108105,2016-10-11,1.856667,2016-11-04
108105,2016-10-11,1.693671,2016-11-07
108105,2016-10-11,2.350109,2016-11-09
108105,2016-10-11,2.349171,2016-11-11
108105,2016-10-11,2.739449,2016-11-18
108105,2016-10-11,2.47423,2016-11-25
108105,2016-10-11,2.630077,2016-11-30
108105,2016-10-11,2.56581,2016-12-02
108105,2016-10-11,2.500937,2016-12-09
108105,2016-10-11,2.565724,2016-12-16
108105,2016-10-11,2.312422,2016-12-30
108105,2016-10-11,2.110003,2017-01-20
108105,2016-10-11,2.057224,2017-01-31
108105,2016-10-11,2.253288,2017-02-28
108105,2016-10-11,2.253593,2017-03-17
108105,2016-10-11,2.125411,2017-03-31
108105,2016-10-11,2.143471,2017-06-16
108105,2016-10-11,2.070239,2017-06-30
108105,2016-10-11,2.119292,2017-09-15
108105,2016-10-11,2.070676,2017-09-29
108105,2016-10-11,2.11632,2017-12-15
108105,2016-10-11,2.076938,2018-01-19
108105,2016-10-11,2.127613,2018-06-15
108105,2016-10-11,2.153984,2018-12-21
108105,2016-10-12,0,2016-10-12
108105,2016-10-12,0,2016-10-14
108105,2016-10-12,0,2016-10-17
108105,2016-10-12,0,2016-10-19
108105,2016-10-12,0,2016-10-21
108105,2016-10-12,0,2016-10-24
108105,2016-10-12,0,2016-10-26
108105,2016-10-12,0,2016-10-28
108105,2016-10-12,0,2016-10-31
108105,2016-10-12,0.17581,2016-11-02
108105,2016-10-12,0.566375,2016-11-04
108105,2016-10-12,0.705843,2016-11-07
108105,2016-10-12,1.344902,2016-11-09
108105,2016-10-12,1.42322,2016-11-11
108105,2016-10-12,2.004997,2016-11-18
108105,2016-10-12,1.818449,2016-11-25
108105,2016-10-12,2.008203,2016-11-30
108105,2016-10-12,2.006991,2016-12-02
108105,2016-10-12,2.080359,2016-12-09
108105,2016-10-12,2.060911,2016-12-16
108105,2016-10-12,1.963984,2016-12-30
108105,2016-10-12,1.735288,2017-01-20
108105,2016-10-12,1.784638,2017-01-31
108105,2016-10-12,2.064356,2017-02-28
108105,2016-10-12,2.034777,2017-03-17
108105,2016-10-12,1.97787,2017-03-31
108105,2016-10-12,2.032285,2017-06-16
108105,2016-10-12,1.984786,2017-06-30
108105,2016-10-12,2.037485,2017-09-15
108105,2016-10-12,2.01038,2017-09-29
108105,2016-10-12,2.054391,2017-12-15
108105,2016-10-12,2.017608,2018-01-19
108105,2016-10-12,2.07641,2018-06-15
108105,2016-10-12,2.119671,2018-12-21
108105,2016-10-13,0,2016-10-14
108105,2016-10-13,0,2016-10-17
108105,2016-10-13,5.517603,2016-10-19
108105,2016-10-13,4.727992,2016-10-21
108105,2016-10-13,3.268343,2016-10-24
108105,2016-10-13,2.976651,2016-10-26
108105,2016-10-13,2.905683,2016-10-28
108105,2016-10-13,2.440078,2016-10-31
108105,2016-10-13,2.444509,2016-11-02
108105,2016-10-13,2.681376,2016-11-04
108105,2016-10-13,2.44693,2016-11-07
108105,2016-10-13,2.97447,2016-11-09
108105,2016-10-13,2.973732,2016-11-11
108105,2016-10-13,3.235643,2016-11-18
108105,2016-10-13,2.806442,2016-11-25
108105,2016-10-13,2.929242,2016-11-30
108105,2016-10-13,2.855581,2016-12-02
108105,2016-10-13,2.804072,2016-12-09
108105,2016-10-13,2.840021,2016-12-16
108105,2016-10-13,2.585578,2016-12-23
108105,2016-10-13,2.538834,2016-12-30
108105,2016-10-13,2.25989,2017-01-20
108105,2016-10-13,2.192464,2017-01-31
108105,2016-10-13,2.367027,2017-02-28
108105,2016-10-13,2.342151,2017-03-17
108105,2016-10-13,2.210445,2017-03-31
108105,2016-10-13,2.194191,2017-06-16
108105,2016-10-13,2.126885,2017-06-30
108105,2016-10-13,2.153629,2017-09-15
108105,2016-10-13,2.111193,2017-09-29
108105,2016-10-13,2.141193,2017-12-15
108105,2016-10-13,2.096082,2018-01-19
108105,2016-10-13,2.13619,2018-06-15
108105,2016-10-13,2.157962,2018-12-21
108105,2016-10-14,0,2016-10-14
108105,2016-10-14,0,2016-10-17
108105,2016-10-14,0,2016-10-19
108105,2016-10-14,0,2016-10-21
108105,2016-10-14,0,2016-10-24
108105,2016-10-14,0,2016-10-26
108105,2016-10-14,0,2016-10-28
108105,2016-10-14,0,2016-10-31
108105,2016-10-14,0,2016-11-02
108105,2016-10-14,0,2016-11-04
108105,2016-10-14,0,2016-11-07
108105,2016-10-14,0.610253,2016-11-09
108105,2016-10-14,0.732377,2016-11-11
108105,2016-10-14,0.69624,2016-11-14
108105,2016-10-14,1.370858,2016-11-18
108105,2016-10-14,1.306414,2016-11-25
108105,2016-10-14,1.58179,2016-11-30
108105,2016-10-14,1.544059,2016-12-02
108105,2016-10-14,1.678031,2016-12-09
108105,2016-10-14,1.80267,2016-12-16
108105,2016-10-14,1.7418,2016-12-23
108105,2016-10-14,1.693351,2016-12-30
108105,2016-10-14,1.599722,2017-01-20
108105,2016-10-14,1.614494,2017-01-31
108105,2016-10-14,1.872891,2017-02-28
108105,2016-10-14,1.918744,2017-03-17
108105,2016-10-14,1.826582,2017-03-31
108105,2016-10-14,1.93375,2017-06-16
108105,2016-10-14,1.763812,2017-06-30
108105,2016-10-14,1.968759,2017-09-15
108105,2016-10-14,1.843536,2017-09-29
108105,2016-10-14,1.997501,2017-12-15
108105,2016-10-14,1.949465,2018-01-19
108105,2016-10-14,2.043649,2018-06-15
108105,2016-10-14,2.060849,2018-12-21
108105,2016-10-17,0,2016-10-17
108105,2016-10-17,0,2016-10-19
108105,2016-10-17,0,2016-10-21
108105,2016-10-17,0.163821,2016-10-24
108105,2016-10-17,0.3311,2016-10-26
108105,2016-10-17,0.597842,2016-10-28
108105,2016-10-17,0.580583,2016-10-31
108105,2016-10-17,0.949546,2016-11-02
108105,2016-10-17,1.451641,2016-11-04
108105,2016-10-17,1.200992,2016-11-07
108105,2016-10-17,1.92803,2016-11-09
108105,2016-10-17,2.077069,2016-11-11
108105,2016-10-17,2.00972,2016-11-14
108105,2016-10-17,2.580743,2016-11-18
108105,2016-10-17,2.182094,2016-11-25
108105,2016-10-17,2.34734,2016-11-30
108105,2016-10-17,2.310479,2016-12-02
108105,2016-10-17,2.374394,2016-12-09
108105,2016-10-17,2.449086,2016-12-16
108105,2016-10-17,2.27612,2016-12-23
108105,2016-10-17,2.179661,2016-12-30
108105,2016-10-17,1.993519,2017-01-20
108105,2016-10-17,1.917577,2017-01-31
108105,2016-10-17,2.199801,2017-02-28
108105,2016-10-17,2.17549,2017-03-17
108105,2016-10-17,2.056129,2017-03-31
108105,2016-10-17,2.096908,2017-06-16
108105,2016-10-17,2.009552,2017-06-30
108105,2016-10-17,2.086954,2017-09-15
108105,2016-10-17,2.037283,2017-09-29
108105,2016-10-17,2.091065,2017-12-15
108105,2016-10-17,2.037011,2018-01-19
108105,2016-10-17,2.110895,2018-06-15
108105,2016-10-17,2.134961,2018-12-21
108105,2016-10-18,0,2016-10-19
108105,2016-10-18,0,2016-10-21
108105,2016-10-18,0,2016-10-24
108105,2016-10-18,0,2016-10-26
108105,2016-10-18,0,2016-10-28
108105,2016-10-18,0,2016-10-31
108105,2016-10-18,0.144296,2016-11-02
108105,2016-10-18,0.884377,2016-11-04
108105,2016-10-18,0.770567,2016-11-07
108105,2016-10-18,1.368671,2016-11-09
108105,2016-10-18,1.514152,2016-11-11
108105,2016-10-18,1.505219,2016-11-14
108105,2016-10-18,2.026971,2016-11-16
108105,2016-10-18,2.194008,2016-11-18
108105,2016-10-18,1.921667,2016-11-25
108105,2016-10-18,2.117918,2016-11-30
108105,2016-10-18,2.052657,2016-12-02
108105,2016-10-18,2.142698,2016-12-09
108105,2016-10-18,2.227111,2016-12-16
108105,2016-10-18,2.008741,2016-12-23
108105,2016-10-18,2.011746,2016-12-30
108105,2016-10-18,1.841127,2017-01-20
108105,2016-10-18,1.783449,2017-01-31
108105,2016-10-18,2.048917,2017-02-28
108105,2016-10-18,2.076391,2017-03-17
108105,2016-10-18,1.946768,2017-03-31
108105,2016-10-18,2.020029,2017-06-16
108105,2016-10-18,1.960879,2017-06-30
108105,2016-10-18,2.031005,2017-09-15
108105,2016-10-18,1.986493,2017-09-29
108105,2016-10-18,2.05823,2017-12-15
108105,2016-10-18,2.017808,2018-01-19
108105,2016-10-18,2.102564,2018-06-15
108105,2016-10-18,2.123755,2018-12-21
108105,2016-10-19,0,2016-10-19
108105,2016-10-19,0,2016-10-21
108105,2016-10-19,0.832417,2016-10-24
108105,2016-10-19,0.849242,2016-10-26
108105,2016-10-19,1.188486,2016-10-28
108105,2016-10-19,0.876722,2016-10-31
108105,2016-10-19,1.185587,2016-11-02
108105,2016-10-19,1.656795,2016-11-04
108105,2016-10-19,1.48076,2016-11-07
108105,2016-10-19,2.13949,2016-11-09
108105,2016-10-19,2.15043,2016-11-11
108105,2016-10-19,2.115072,2016-11-14
108105,2016-10-19,2.580043,2016-11-16
108105,2016-10-19,2.645781,2016-11-18
108105,2016-10-19,2.267858,2016-11-25
108105,2016-10-19,2.436919,2016-11-30
108105,2016-10-19,2.403959,2016-12-02
108105,2016-10-19,2.381369,2016-12-09
108105,2016-10-19,2.42037,2016-12-16
108105,2016-10-19,2.227982,2016-12-23
108105,2016-10-19,2.209558,2016-12-30
108105,2016-10-19,1.9749,2017-01-20
108105,2016-10-19,1.885397,2017-01-31
108105,2016-10-19,2.156531,2017-02-28
108105,2016-10-19,2.15265,2017-03-17
108105,2016-10-19,2.041523,2017-03-31
108105,2016-10-19,2.081574,2017-06-16
108105,2016-10-19,2.017036,2017-06-30
108105,2016-10-19,2.065956,2017-09-15
108105,2016-10-19,2.025942,2017-09-29
108105,2016-10-19,2.077973,2017-12-15
108105,2016-10-19,2.026203,2018-01-19
108105,2016-10-19,2.099886,2018-06-15
108105,2016-10-19,2.110074,2018-12-21
108105,2016-10-20,0,2016-10-21
108105,2016-10-20,0,2016-10-24
108105,2016-10-20,0,2016-10-26
108105,2016-10-20,0,2016-10-28
108105,2016-10-20,0,2016-10-31
108105,2016-10-20,0,2016-11-02
108105,2016-10-20,0.022653,2016-11-04
108105,2016-10-20,0.2027,2016-11-07
108105,2016-10-20,0.919037,2016-11-09
108105,2016-10-20,1.118152,2016-11-11
108105,2016-10-20,1.206011,2016-11-14
108105,2016-10-20,1.727019,2016-11-16
108105,2016-10-20,1.856975,2016-11-18
108105,2016-10-20,1.774782,2016-11-25
108105,2016-10-20,1.969708,2016-11-30
108105,2016-10-20,1.948199,2016-12-02
108105,2016-10-20,2.034257,2016-12-09
108105,2016-10-20,2.151515,2016-12-16
108105,2016-10-20,1.992386,2016-12-23
108105,2016-10-20,1.975021,2016-12-30
108105,2016-10-20,1.755908,2017-01-20
108105,2016-10-20,1.709002,2017-01-31
108105,2016-10-20,2.025233,2017-02-28
108105,2016-10-20,2.018226,2017-03-17
108105,2016-10-20,1.923659,2017-03-31
108105,2016-10-20,2.001189,2017-06-16
108105,2016-10-20,1.946138,2017-06-30
108105,2016-10-20,2.025507,2017-09-15
108105,2016-10-20,1.977341,2017-09-29
108105,2016-10-20,2.032993,2017-12-15
108105,2016-10-20,1.988816,2018-01-19
108105,2016-10-20,2.071212,2018-06-15
108105,2016-10-20,2.100696,2018-12-21
108105,2016-10-21,0,2016-10-24
108105,2016-10-21,0,2016-10-26
108105,2016-10-21,0.373335,2016-10-28
108105,2016-10-21,0.282331,2016-10-31
108105,2016-10-21,0.783759,2016-11-02
108105,2016-10-21,1.44794,2016-11-04
108105,2016-10-21,1.28741,2016-11-07
108105,2016-10-21,2.060216,2016-11-09
108105,2016-10-21,2.059345,2016-11-11
108105,2016-10-21,2.069386,2016-11-14
108105,2016-10-21,2.52884,2016-11-16
108105,2016-10-21,2.649264,2016-11-18
108105,2016-10-21,2.495393,2016-11-21
108105,2016-10-21,2.333748,2016-11-25
108105,2016-10-21,2.452053,2016-11-30
108105,2016-10-21,2.447315,2016-12-02
108105,2016-10-21,2.437037,2016-12-09
108105,2016-10-21,2.481129,2016-12-16
108105,2016-10-21,2.311049,2016-12-23
108105,2016-10-21,2.26241,2016-12-30
108105,2016-10-21,1.976311,2017-01-20
108105,2016-10-21,1.934967,2017-01-31
108105,2016-10-21,2.196218,2017-02-28
108105,2016-10-21,2.179531,2017-03-17
108105,2016-10-21,2.062194,2017-03-31
108105,2016-10-21,2.081394,2017-06-16
108105,2016-10-21,2.030119,2017-06-30
108105,2016-10-21,2.070709,2017-09-15
108105,2016-10-21,2.036803,2017-09-29
108105,2016-10-21,2.086864,2017-12-15
108105,2016-10-21,2.038867,2018-01-19
108105,2016-10-21,2.108405,2018-06-15
108105,2016-10-21,2.132664,2018-12-21
108105,2016-10-24,0,2016-10-24
108105,2016-10-24,0,2016-10-26
108105,2016-10-24,0,2016-10-28
108105,2016-10-24,0,2016-10-31
108105,2016-10-24,0.195305,2016-11-02
108105,2016-10-24,1.069086,2016-11-04
108105,2016-10-24,1.223938,2016-11-07
108105,2016-10-24,2.063622,2016-11-09
108105,2016-10-24,1.965513,2016-11-11
108105,2016-10-24,1.966193,2016-11-14
108105,2016-10-24,2.471334,2016-11-16
108105,2016-10-24,2.871775,2016-11-18
108105,2016-10-24,2.425651,2016-11-21
108105,2016-10-24,2.256485,2016-11-25
108105,2016-10-24,2.404248,2016-11-30
108105,2016-10-24,2.390596,2016-12-02
108105,2016-10-24,2.397261,2016-12-09
108105,2016-10-24,2.522143,2016-12-16
108105,2016-10-24,2.263315,2016-12-23
108105,2016-10-24,2.248501,2016-12-30
108105,2016-10-24,2.015212,2017-01-20
108105,2016-10-24,1.937732,2017-01-31
108105,2016-10-24,2.174566,2017-02-17
108105,2016-10-24,2.204163,2017-02-28
108105,2016-10-24,2.2122,2017-03-17
108105,2016-10-24,2.069925,2017-03-31
108105,2016-10-24,2.087222,2017-06-16
108105,2016-10-24,2.027,2017-06-30
108105,2016-10-24,2.06459,2017-09-15
108105,2016-10-24,2.027577,2017-09-29
108105,2016-10-24,2.076586,2017-12-15
108105,2016-10-24,2.034037,2018-01-19
108105,2016-10-24,2.104516,2018-06-15
108105,2016-10-24,2.113134,2018-12-21
108105,2016-10-25,0,2016-10-26
108105,2016-10-25,0,2016-10-28
108105,2016-10-25,1.535842,2016-10-31
108105,2016-10-25,1.749244,2016-11-02
108105,2016-10-25,2.769002,2016-11-04
108105,2016-10-25,2.247438,2016-11-07
108105,2016-10-25,3.066673,2016-11-09
108105,2016-10-25,2.894068,2016-11-11
108105,2016-10-25,2.775949,2016-11-14
108105,2016-10-25,3.288048,2016-11-16
108105,2016-10-25,3.615043,2016-11-18
108105,2016-10-25,3.088869,2016-11-21
108105,2016-10-25,2.999565,2016-11-23
108105,2016-10-25,2.842094,2016-11-25
108105,2016-10-25,2.92487,2016-11-30
108105,2016-10-25,2.839367,2016-12-02
108105,2016-10-25,2.834212,2016-12-09
108105,2016-10-25,2.820896,2016-12-16
108105,2016-10-25,2.590009,2016-12-23
108105,2016-10-25,2.541321,2016-12-30
108105,2016-10-25,2.220159,2017-01-20
108105,2016-10-25,2.102049,2017-01-31
108105,2016-10-25,2.309934,2017-02-17
108105,2016-10-25,2.332939,2017-02-28
108105,2016-10-25,2.325898,2017-03-17
108105,2016-10-25,2.170853,2017-03-31
108105,2016-10-25,2.168084,2017-06-16
108105,2016-10-25,2.094631,2017-06-30
108105,2016-10-25,2.131602,2017-09-15
108105,2016-10-25,2.084301,2017-09-29
108105,2016-10-25,2.136729,2017-12-15
108105,2016-10-25,2.083508,2018-01-19
108105,2016-10-25,2.13785,2018-06-15
108105,2016-10-25,2.147126,2018-12-21
108105,2016-10-26,0,2016-10-26
108105,2016-10-26,0,2016-10-28
108105,2016-10-26,1.12988,2016-10-31
108105,2016-10-26,1.537117,2016-11-02
108105,2016-10-26,2.387835,2016-11-04
108105,2016-10-26,2.195519,2016-11-07
108105,2016-10-26,3.083666,2016-11-09
108105,2016-10-26,2.951734,2016-11-11
108105,2016-10-26,2.772528,2016-11-14
108105,2016-10-26,3.288499,2016-11-16
108105,2016-10-26,3.456887,2016-11-18
108105,2016-10-26,3.097294,2016-11-21
108105,2016-10-26,2.944608,2016-11-23
108105,2016-10-26,2.798745,2016-11-25
108105,2016-10-26,2.842521,2016-11-30
108105,2016-10-26,2.816742,2016-12-02
108105,2016-10-26,2.787342,2016-12-09
108105,2016-10-26,2.839852,2016-12-16
108105,2016-10-26,2.567827,2016-12-23
108105,2016-10-26,2.482832,2016-12-30
108105,2016-10-26,2.168028,2017-01-20
108105,2016-10-26,2.073759,2017-01-31
108105,2016-10-26,2.262385,2017-02-17
108105,2016-10-26,2.311687,2017-02-28
108105,2016-10-26,2.289479,2017-03-17
108105,2016-10-26,2.15406,2017-03-31
108105,2016-10-26,2.153966,2017-06-16
108105,2016-10-26,2.081495,2017-06-30
108105,2016-10-26,2.119326,2017-09-15
108105,2016-10-26,2.075412,2017-09-29
108105,2016-10-26,2.1175,2017-12-15
108105,2016-10-26,2.063948,2018-01-19
108105,2016-10-26,2.129721,2018-06-15
108105,2016-10-26,2.133868,2018-12-21
108105,2016-10-27,0,2016-10-28
108105,2016-10-27,0,2016-10-31
108105,2016-10-27,0.639561,2016-11-02
108105,2016-10-27,2.092296,2016-11-04
108105,2016-10-27,1.656307,2016-11-07
108105,2016-10-27,2.79379,2016-11-09
108105,2016-10-27,2.719302,2016-11-11
108105,2016-10-27,2.498714,2016-11-14
108105,2016-10-27,3.177684,2016-11-16
108105,2016-10-27,3.360923,2016-11-18
108105,2016-10-27,2.916628,2016-11-21
108105,2016-10-27,2.739228,2016-11-23
108105,2016-10-27,2.632165,2016-11-25
108105,2016-10-27,2.752587,2016-11-30
108105,2016-10-27,2.719001,2016-12-02
108105,2016-10-27,2.666125,2016-12-09
108105,2016-10-27,2.743675,2016-12-16
108105,2016-10-27,2.464788,2016-12-23
108105,2016-10-27,2.429269,2016-12-30
108105,2016-10-27,2.111171,2017-01-20
108105,2016-10-27,2.048905,2017-01-31
