secid,date,sic,low,high,open,close
108105,2017-01-11,9999,2260.83,2275.32,2268.6,2275.32
108105,2017-01-12,9999,2254.25,2271.78,2271.14,2270.44
108105,2017-01-13,9999,2271.51,2278.68,2272.74,2274.64
108105,2017-01-17,9999,2262.81,2272.08,2269.14,2267.89
108105,2017-01-18,9999,2263.35,2272.01,2269.14,2271.89
108105,2017-01-19,9999,2258.41,2274.33,2271.9,2263.69
108105,2017-01-20,9999,2265.01,2276.96,2269.96,2271.31
108105,2017-01-23,9999,2257.02,2271.78,2267.78,2265.2
108105,2017-01-24,9999,2266.68,2284.63,2267.88,2280.07
108105,2017-01-25,9999,2288.88,2299.55,2288.88,2298.37
108105,2017-01-26,9999,2294.08,2300.99,2298.63,2296.68
108105,2017-01-27,9999,2291.62,2299.02,2299.02,2294.69
108105,2017-01-30,9999,2268.04,2286.01,2286.01,2280.9
108105,2017-01-31,9999,2267.21,2279.09,2274.02,2278.87
108105,2017-02-01,9999,2272.44,2289.14,2285.59,2279.55
108105,2017-02-02,9999,2271.65,2283.97,2276.69,2280.85
108105,2017-02-03,9999,2287.88,2298.31,2288.54,2297.42
108105,2017-02-06,9999,2288.57,2296.18,2294.28,2292.56
108105,2017-02-07,9999,2290.16,2299.4,2295.87,2293.08
108105,2017-02-08,9999,2285.38,2295.91,2289.55,2294.67
108105,2017-02-09,9999,2296.61,2311.08,2296.7,2307.87
108105,2017-02-10,9999,2311.1,2319.23,2312.27,2316.1
108105,2017-02-13,9999,2321.42,2331.58,2321.72,2328.25
108105,2017-02-14,9999,2322.17,2337.58,2326.12,2337.58
108105,2017-02-15,9999,2334.81,2351.3,2335.58,2349.25
108105,2017-02-16,9999,2338.87,2351.31,2349.64,2347.22
108105,2017-02-17,9999,2339.58,2351.16,2343.01,2351.16
108105,2017-02-21,9999,2354.91,2366.71,2354.91,2365.38
108105,2017-02-22,9999,2358.34,2365.13,2361.11,2362.82
108105,2017-02-23,9999,2355.09,2368.26,2367.5,2363.81
108105,2017-02-24,9999,2352.87,2367.34,2355.73,2367.34
108105,2017-02-27,9999,2361.87,2371.54,2365.23,2369.75
108105,2017-02-28,9999,2358.96,2367.79,2366.08,2363.64
108105,2017-03-01,9999,2380.13,2400.98,2380.13,2395.96
108105,2017-03-02,9999,2380.17,2394.75,2394.75,2381.92
108105,2017-03-03,9999,2375.39,2383.89,2380.92,2383.12
108105,2017-03-06,9999,2367.98,2378.8,2375.23,2375.31
108105,2017-03-07,9999,2365.51,2375.12,2370.74,2368.39
108105,2017-03-08,9999,2361.01,2373.09,2369.81,2362.98
108105,2017-03-09,9999,2354.54,2369.08,2363.49,2364.87
108105,2017-03-10,9999,2363.04,2376.86,2372.52,2372.6
108105,2017-03-13,9999,2368.52,2374.42,2371.56,2373.47
108105,2017-03-14,9999,2358.18,2368.55,2368.55,2365.45
108105,2017-03-15,9999,2368.94,2390.01,2370.34,2385.26
108105,2017-03-16,9999,2377.18,2388.1,2387.71,2381.38
108105,2017-03-17,9999,2377.64,2385.71,2383.71,2378.25
108105,2017-03-20,9999,2369.66,2379.55,2378.24,2373.47
108105,2017-03-21,9999,2341.9,2381.93,2379.32,2344.02
108105,2017-03-22,9999,2336.45,2351.81,2343,2348.45
108105,2017-03-23,9999,2342.13,2358.92,2345.97,2345.96
108105,2017-03-24,9999,2335.74,2356.22,2350.42,2343.98
108105,2017-03-27,9999,2322.25,2344.9,2329.11,2341.59
108105,2017-03-28,9999,2337.63,2363.78,2339.79,2358.57
108105,2017-03-29,9999,2352.94,2363.36,2356.54,2361.13
108105,2017-03-30,9999,2358.58,2370.42,2361.31,2368.06
108105,2017-03-31,9999,2362.6,2370.35,2364.82,2362.72
108105,2017-04-03,9999,2344.73,2365.87,2362.34,2358.84
108105,2017-04-04,9999,2350.72,2360.53,2354.76,2360.16
108105,2017-04-05,9999,2350.52,2378.36,2366.59,2352.95
108105,2017-04-06,9999,2348.9,2364.16,2353.79,2357.49
108105,2017-04-07,9999,2350.74,2363.76,2356.59,2355.54
108105,2017-04-10,9999,2351.5,2366.37,2357.16,2357.16
108105,2017-04-11,9999,2337.25,2355.22,2353.92,2353.78
108105,2017-04-12,9999,2341.18,2352.72,2352.15,2344.93
108105,2017-04-13,9999,2328.95,2348.26,2341.98,2328.95
108105,2017-04-17,9999,2332.51,2349.14,2332.62,2349.01
108105,2017-04-18,9999,2334.54,2348.35,2342.53,2342.19
108105,2017-04-19,9999,2335.05,2352.63,2346.79,2338.17
108105,2017-04-20,9999,2340.91,2361.37,2342.69,2355.84
108105,2017-04-21,9999,2344.51,2356.18,2354.74,2348.69
108105,2017-04-24,9999,2369.19,2376.98,2370.33,2374.15
108105,2017-04-25,9999,2381.15,2392.48,2381.51,2388.61
108105,2017-04-26,9999,2386.76,2398.16,2388.98,2387.45
108105,2017-04-27,9999,2382.68,2392.1,2389.7,2388.77
108105,2017-04-28,9999,2382.36,2393.68,2393.68,2384.2
108105,2017-05-01,9999,2384.83,2394.49,2388.5,2388.33
108105,2017-05-02,9999,2385.82,2392.93,2391.05,2391.17
108105,2017-05-03,9999,2379.75,2389.82,2386.5,2388.13
108105,2017-05-04,9999,2380.35,2391.43,2389.79,2389.52
108105,2017-05-05,9999,2389.38,2399.29,2392.37,2399.29
108105,2017-05-08,9999,2393.92,2401.36,2399.94,2399.38
108105,2017-05-09,9999,2392.44,2403.87,2401.58,2396.92
108105,2017-05-10,9999,2392.79,2399.74,2396.79,2399.63
108105,2017-05-11,9999,2381.74,2395.72,2394.84,2394.44
108105,2017-05-12,9999,2387.19,2392.44,2392.44,2390.9
108105,2017-05-15,9999,2393.94,2404.05,2393.98,2402.32
108105,2017-05-16,9999,2396.05,2405.77,2404.55,2400.67
108105,2017-05-17,9999,2356.21,2384.87,2382.95,2357.03
108105,2017-05-18,9999,2352.72,2375.74,2354.69,2365.72
108105,2017-05-19,9999,2370.43,2389.06,2371.37,2381.73
108105,2017-05-22,9999,2386.92,2395.46,2387.21,2394.02
108105,2017-05-23,9999,2393.88,2400.85,2397.04,2398.42
108105,2017-05-24,9999,2397.99,2405.58,2401.41,2404.39
108105,2017-05-25,9999,2408.01,2418.71,2409.54,2415.07
108105,2017-05-26,9999,2412.2,2416.68,2414.5,2415.82
108105,2017-05-30,9999,2409.43,2415.26,2411.67,2412.91
108105,2017-05-31,9999,2403.59,2415.99,2415.63,2411.8
108105,2017-06-01,9999,2413.54,2430.06,2415.65,2430.06
108105,2017-06-02,9999,2427.71,2440.23,2431.28,2439.07
108105,2017-06-05,9999,2434.32,2439.55,2437.83,2436.1
108105,2017-06-06,9999,2428.12,2436.21,2431.92,2429.33
108105,2017-06-07,9999,2424.75,2435.28,2432.03,2433.14
108105,2017-06-08,9999,2427.94,2439.27,2434.27,2433.79
108105,2017-06-09,9999,2415.7,2446.2,2436.39,2431.77
108105,2017-06-12,9999,2419.97,2430.38,2425.88,2429.39
108105,2017-06-13,9999,2431.28,2441.49,2434.15,2440.35
108105,2017-06-14,9999,2428.34,2443.75,2443.75,2437.92
108105,2017-06-15,9999,2418.53,2433.95,2424.14,2432.46
108105,2017-06-16,9999,2422.88,2433.15,2431.24,2433.15
108105,2017-06-19,9999,2441.79,2453.82,2442.55,2453.46
108105,2017-06-20,9999,2436.6,2450.66,2450.66,2437.03
108105,2017-06-21,9999,2430.74,2442.23,2439.31,2435.61
108105,2017-06-22,9999,2433.27,2441.62,2437.4,2434.5
108105,2017-06-23,9999,2431.11,2441.4,2434.65,2438.3
108105,2017-06-26,9999,2437.03,2450.42,2443.32,2439.07
108105,2017-06-27,9999,2419.38,2440.15,2436.34,2419.38
108105,2017-06-28,9999,2428.02,2442.97,2428.7,2440.69
108105,2017-06-29,9999,2405.7,2442.73,2442.38,2419.7
108105,2017-06-30,9999,2421.65,2432.71,2429.2,2423.41
108105,2017-07-03,9999,2428.69,2439.17,2431.39,2429.01
108105,2017-07-05,9999,2422.05,2434.9,2430.78,2432.54
108105,2017-07-06,9999,2407.7,2424.28,2423.44,2409.75
108105,2017-07-07,9999,2413.52,2426.92,2413.52,2425.18
108105,2017-07-10,9999,2422.27,2432,2424.51,2427.43
108105,2017-07-11,9999,2412.79,2429.3,2427.35,2425.53
108105,2017-07-12,9999,2435.75,2445.76,2435.75,2443.25
108105,2017-07-13,9999,2441.69,2449.32,2444.99,2447.83
108105,2017-07-14,9999,2446.69,2463.54,2449.16,2459.27
108105,2017-07-17,9999,2457.16,2462.82,2459.5,2459.14
108105,2017-07-18,9999,2450.34,2460.92,2455.88,2460.61
108105,2017-07-19,9999,2464.22,2473.83,2464.3,2473.83
108105,2017-07-20,9999,2468.43,2477.62,2475.56,2473.45
108105,2017-07-21,9999,2465.06,2472.54,2467.52,2472.54
108105,2017-07-24,9999,2466.32,2473.1,2472.04,2469.91
108105,2017-07-25,9999,2474.91,2481.24,2477.88,2477.13
108105,2017-07-26,9999,2474.94,2481.69,2479.97,2477.83
108105,2017-07-27,9999,2459.93,2484.04,2482.76,2475.42
108105,2017-07-28,9999,2464.66,2473.53,2469.12,2472.1
108105,2017-07-31,9999,2468.53,2477.96,2475.94,2470.3
108105,2017-08-01,9999,2471.14,2478.51,2477.1,2476.35
108105,2017-08-02,9999,2466.48,2480.38,2480.38,2477.57
108105,2017-08-03,9999,2468.85,2476.03,2476.03,2472.16
108105,2017-08-04,9999,2472.08,2480,2476.88,2476.83
108105,2017-08-07,9999,2475.88,2480.95,2477.14,2480.91
108105,2017-08-08,9999,2470.32,2490.87,2478.2,2474.92
108105,2017-08-09,9999,2462.08,2474.41,2465.35,2474.02
108105,2017-08-10,9999,2437.75,2465.38,2465.38,2438.21
108105,2017-08-11,9999,2437.85,2448.09,2441.04,2441.32
108105,2017-08-14,9999,2454.96,2468.22,2454.96,2465.84
108105,2017-08-15,9999,2461.61,2468.9,2468.84,2464.61
108105,2017-08-16,9999,2463.86,2474.93,2468.63,2468.11
108105,2017-08-17,9999,2430.01,2465.02,2462.95,2430.01
108105,2017-08-18,9999,2420.69,2440.27,2427.64,2425.55
108105,2017-08-21,9999,2417.35,2430.58,2425.5,2428.37
108105,2017-08-22,9999,2433.67,2454.77,2433.75,2452.51
108105,2017-08-23,9999,2441.42,2448.91,2444.88,2444.04
108105,2017-08-24,9999,2436.19,2450.39,2447.91,2438.97
108105,2017-08-25,9999,2442.22,2453.96,2444.72,2443.05
108105,2017-08-28,9999,2439.03,2449.12,2447.35,2444.24
108105,2017-08-29,9999,2428.2,2449.19,2431.94,2446.3
108105,2017-08-30,9999,2443.77,2460.31,2446.06,2457.59
108105,2017-08-31,9999,2462.65,2475.01,2462.65,2471.65
108105,2017-09-01,9999,2473.85,2480.38,2474.42,2476.55
108105,2017-09-05,9999,2446.55,2471.97,2470.35,2457.85
108105,2017-09-06,9999,2459.2,2469.64,2463.83,2465.54
108105,2017-09-07,9999,2460.29,2468.62,2468.06,2465.1
108105,2017-09-08,9999,2459.4,2467.11,2462.25,2461.43
108105,2017-09-11,9999,2474.52,2488.95,2474.52,2488.11
108105,2017-09-12,9999,2490.37,2496.77,2491.94,2496.48
108105,2017-09-13,9999,2492.14,2498.37,2493.89,2498.37
108105,2017-09-14,9999,2491.35,2498.43,2494.14,2495.62
108105,2017-09-15,9999,2493.16,2500.23,2495.67,2500.23
108105,2017-09-18,9999,2499.92,2508.32,2502.51,2503.87
108105,2017-09-19,9999,2503.19,2507.84,2506.29,2506.65
108105,2017-09-20,9999,2496.67,2508.85,2506.84,2508.24
108105,2017-09-21,9999,2499,2507.16,2507.16,2500.6
108105,2017-09-22,9999,2496.54,2503.47,2497.26,2502.22
108105,2017-09-25,9999,2488.03,2502.54,2499.39,2496.66
108105,2017-09-26,9999,2495.12,2503.51,2501.04,2496.84
108105,2017-09-27,9999,2495.91,2511.75,2503.3,2507.04
108105,2017-09-28,9999,2502.93,2510.81,2503.41,2510.06
108105,2017-09-29,9999,2507.99,2519.44,2509.96,2519.36
108105,2017-10-02,9999,2520.4,2529.23,2521.2,2529.12
108105,2017-10-03,9999,2528.85,2535.13,2530.34,2534.58
108105,2017-10-04,9999,2531.8,2540.53,2533.48,2537.74
108105,2017-10-05,9999,2540.02,2552.51,2540.86,2552.07
108105,2017-10-06,9999,2543.79,2549.41,2547.44,2549.33
108105,2017-10-09,9999,2541.6,2551.82,2551.39,2544.73
108105,2017-10-10,9999,2544.86,2555.23,2549.99,2550.64
108105,2017-10-11,9999,2547.95,2555.24,2550.62,2555.24
108105,2017-10-12,9999,2548.31,2555.33,2552.88,2550.93
108105,2017-10-13,9999,2552.09,2557.65,2555.42,2553.17
108105,2017-10-16,9999,2552.64,2559.47,2555.57,2557.64
108105,2017-10-17,9999,2554.69,2559.71,2557.17,2559.36
108105,2017-10-18,9999,2559.67,2564.11,2562.87,2561.26
108105,2017-10-19,9999,2547.92,2562.36,2553.39,2562.1
108105,2017-10-20,9999,2567.56,2575.44,2567.56,2575.21
108105,2017-10-23,9999,2564.33,2578.29,2578.08,2564.98
108105,2017-10-24,9999,2565.58,2572.18,2568.18,2569.13
108105,2017-10-25,9999,2544,2567.4,2566.52,2557.15
108105,2017-10-26,9999,2559.8,2567.07,2560.08,2560.4
108105,2017-10-27,9999,2565.94,2582.98,2570.26,2581.07
108105,2017-10-30,9999,2568.25,2580.03,2577.75,2572.83
108105,2017-10-31,9999,2572.15,2578.29,2575.99,2575.26
108105,2017-11-01,9999,2574.92,2588.4,2583.21,2579.36
108105,2017-11-02,9999,2566.17,2581.11,2579.46,2579.85
108105,2017-11-03,9999,2576.77,2588.42,2581.93,2587.84
108105,2017-11-06,9999,2585.66,2593.38,2587.47,2591.13
108105,2017-11-07,9999,2584.35,2597.02,2592.11,2590.64
108105,2017-11-08,9999,2585.02,2595.47,2588.71,2594.38
108105,2017-11-09,9999,2566.33,2586.5,2584,2584.62
108105,2017-11-10,9999,2575.57,2583.81,2580.18,2582.3
108105,2017-11-13,9999,2574.48,2587.66,2576.53,2584.84
108105,2017-11-14,9999,2566.56,2579.66,2577.75,2578.87
108105,2017-11-15,9999,2557.45,2572.84,2569.45,2564.62
108105,2017-11-16,9999,2572.95,2590.09,2572.95,2585.64
108105,2017-11-17,9999,2577.62,2583.96,2582.94,2578.85
108105,2017-11-20,9999,2578.24,2584.64,2579.49,2582.14
108105,2017-11-21,9999,2589.17,2601.19,2589.17,2599.03
108105,2017-11-22,9999,2595.23,2600.94,2600.31,2597.08
108105,2017-11-24,9999,2600.42,2604.21,2600.42,2602.42
108105,2017-11-27,9999,2598.87,2606.41,2602.66,2601.42
108105,2017-11-28,9999,2605.44,2627.69,2605.94,2627.04
108105,2017-11-29,9999,2620.32,2634.89,2627.82,2626.07
108105,2017-11-30,9999,2633.93,2657.74,2633.93,2647.58
108105,2017-12-01,9999,2605.52,2650.62,2645.1,2642.22
108105,2017-12-04,9999,2639.03,2665.19,2657.19,2639.44
108105,2017-12-05,9999,2627.73,2648.72,2639.78,2629.57
108105,2017-12-06,9999,2624.75,2634.41,2626.24,2629.27
108105,2017-12-07,9999,2626.53,2640.99,2628.38,2636.98
108105,2017-12-08,9999,2644.1,2651.65,2646.21,2651.5
108105,2017-12-11,9999,2651.47,2660.33,2652.19,2659.99
108105,2017-12-12,9999,2659.78,2669.72,2661.73,2664.11
108105,2017-12-13,9999,2662.85,2671.88,2667.59,2662.85
108105,2017-12-14,9999,2652.01,2668.09,2665.87,2652.01
108105,2017-12-15,9999,2659.14,2679.63,2660.63,2675.81
108105,2017-12-18,9999,2685.92,2694.97,2685.92,2690.16
108105,2017-12-19,9999,2680.74,2694.44,2692.71,2681.47
108105,2017-12-20,9999,2676.11,2691.01,2688.18,2679.25
108105,2017-12-21,9999,2682.4,2692.64,2683.02,2684.57
108105,2017-12-22,9999,2678.13,2685.35,2684.22,2683.34
108105,2017-12-26,9999,2677.96,2682.74,2679.09,2680.5
108105,2017-12-27,9999,2678.91,2685.64,2682.1,2682.62
108105,2017-12-28,9999,2682.69,2687.66,2686.1,2687.54
108105,2017-12-29,9999,2673.61,2692.12,2689.15,2673.61
108105,2018-01-02,9999,2682.36,2695.89,2683.73,2695.81
108105,2018-01-03,9999,2697.77,2714.37,2697.85,2713.06
108105,2018-01-04,9999,2719.07,2729.29,2719.31,2723.99
108105,2018-01-05,9999,2727.92,2743.45,2731.33,2743.15
108105,2018-01-08,9999,2737.6,2748.51,2742.67,2747.71
108105,2018-01-09,9999,2747.86,2759.14,2751.15,2751.29
108105,2018-01-10,9999,2736.06,2750.8,2745.55,2748.23
108105,2018-01-11,9999,2752.78,2767.56,2752.97,2767.56
108105,2018-01-12,9999,2769.64,2787.85,2770.18,2786.24
108105,2018-01-16,9999,2768.64,2807.54,2798.96,2776.42
108105,2018-01-17,9999,2778.38,2807.04,2784.99,2802.56
108105,2018-01-18,9999,2792.56,2805.83,2802.4,2798.03
108105,2018-01-19,9999,2798.08,2810.33,2802.6,2810.3
108105,2018-01-22,9999,2808.12,2833.03,2809.16,2832.97
108105,2018-01-23,9999,2830.59,2842.24,2835.05,2839.13
108105,2018-01-24,9999,2824.81,2852.97,2845.47,2837.54
108105,2018-01-25,9999,2830.94,2848.56,2846.24,2839.25
108105,2018-01-26,9999,2846.18,2872.87,2847.48,2872.87
108105,2018-01-29,9999,2851.48,2870.62,2867.23,2853.53
108105,2018-01-30,9999,2818.27,2837.75,2830.75,2822.43
108105,2018-01-31,9999,2813.04,2839.26,2832.41,2823.81
108105,2018-02-01,9999,2812.7,2835.96,2816.45,2821.98
108105,2018-02-02,9999,2759.97,2808.92,2808.92,2762.13
108105,2018-02-05,9999,2638.17,2763.39,2741.06,2648.94
108105,2018-02-06,9999,2593.07,2701.04,2614.78,2695.14
108105,2018-02-07,9999,2681.33,2727.67,2690.2,2681.66
108105,2018-02-08,9999,2580.56,2685.27,2685.01,2581
108105,2018-02-09,9999,2532.69,2638.67,2601.78,2619.55
108105,2018-02-12,9999,2622.45,2672.61,2636.75,2656
108105,2018-02-13,9999,2637.08,2668.84,2646.27,2662.94
108105,2018-02-14,9999,2648.87,2702.1,2651.21,2698.63
108105,2018-02-15,9999,2689.82,2731.51,2713.46,2731.2
108105,2018-02-16,9999,2725.11,2754.42,2727.14,2732.22
108105,2018-02-20,9999,2706.76,2737.6,2722.99,2716.26
108105,2018-02-21,9999,2701.29,2747.75,2720.53,2701.33
108105,2018-02-22,9999,2697.77,2731.26,2710.42,2703.96
108105,2018-02-23,9999,2713.74,2747.76,2715.8,2747.3
108105,2018-02-26,9999,2753.78,2780.64,2757.37,2779.6
108105,2018-02-27,9999,2744.22,2789.15,2780.45,2744.28
108105,2018-02-28,9999,2713.54,2761.52,2753.78,2713.83
108105,2018-03-01,9999,2659.65,2730.89,2715.22,2677.67
108105,2018-03-02,9999,2647.32,2696.25,2658.89,2691.25
108105,2018-03-05,9999,2675.75,2728.09,2681.06,2720.94
108105,2018-03-06,9999,2711.26,2732.08,2730.18,2728.12
108105,2018-03-07,9999,2701.74,2730.6,2710.18,2726.8
108105,2018-03-08,9999,2722.65,2740.45,2732.75,2738.97
108105,2018-03-09,9999,2751.54,2786.57,2752.91,2786.57
108105,2018-03-12,9999,2779.26,2796.98,2790.54,2783.02
108105,2018-03-13,9999,2758.68,2801.9,2792.31,2765.31
108105,2018-03-14,9999,2744.38,2777.11,2774.06,2749.48
108105,2018-03-15,9999,2741.47,2763.03,2754.27,2747.33
108105,2018-03-16,9999,2749.97,2761.85,2750.57,2752.01
108105,2018-03-19,9999,2694.59,2741.38,2741.38,2712.92
108105,2018-03-20,9999,2710.05,2724.22,2715.05,2716.94
108105,2018-03-21,9999,2709.79,2739.14,2714.99,2711.93
108105,2018-03-22,9999,2641.59,2695.68,2691.36,2643.69
108105,2018-03-23,9999,2585.89,2657.67,2646.71,2588.26
108105,2018-03-26,9999,2601.81,2661.36,2619.35,2658.55
108105,2018-03-27,9999,2596.12,2674.78,2667.57,2612.62
108105,2018-03-28,9999,2593.06,2632.65,2611.3,2605
108105,2018-03-29,9999,2609.72,2659.07,2614.41,2640.87
108105,2018-04-02,9999,2553.8,2638.3,2633.45,2581.88
108105,2018-04-03,9999,2575.49,2619.14,2592.17,2614.45
108105,2018-04-04,9999,2573.61,2649.86,2584.04,2644.69
108105,2018-04-05,9999,2649.58,2672.08,2657.36,2662.84
108105,2018-04-06,9999,2586.27,2656.88,2645.82,2604.47
108105,2018-04-09,9999,2610.79,2653.55,2617.18,2613.16
108105,2018-04-10,9999,2635.78,2665.45,2638.41,2656.87
108105,2018-04-11,9999,2639.25,2661.43,2643.89,2642.19
108105,2018-04-12,9999,2653.83,2674.72,2653.83,2663.99
108105,2018-04-13,9999,2645.05,2680.26,2676.9,2656.3
108105,2018-04-16,9999,2665.16,2686.49,2670.1,2677.84
108105,2018-04-17,9999,2692.05,2713.34,2692.74,2706.39
108105,2018-04-18,9999,2703.63,2717.49,2710.11,2708.64
108105,2018-04-19,9999,2681.9,2702.84,2701.16,2693.13
108105,2018-04-20,9999,2660.61,2693.94,2692.56,2670.14
108105,2018-04-23,9999,2657.99,2682.86,2675.4,2670.29
108105,2018-04-24,9999,2617.32,2683.55,2680.8,2634.56
108105,2018-04-25,9999,2612.67,2645.3,2634.92,2639.4
108105,2018-04-26,9999,2647.16,2676.48,2651.65,2666.94
108105,2018-04-27,9999,2659.01,2677.35,2675.47,2669.91
108105,2018-04-30,9999,2648.04,2682.92,2675.05,2648.05
108105,2018-05-01,9999,2625.41,2655.27,2643.64,2654.8
108105,2018-05-02,9999,2631.7,2660.87,2654.24,2635.67
108105,2018-05-03,9999,2594.62,2637.14,2628.08,2629.73
108105,2018-05-04,9999,2615.32,2670.93,2621.45,2663.42
108105,2018-05-07,9999,2664.7,2683.35,2669.36,2672.63
108105,2018-05-08,9999,2655.2,2676.34,2670.26,2671.92
108105,2018-05-09,9999,2674.14,2701.27,2678.12,2697.79
108105,2018-05-10,9999,2704.54,2726.11,2705.02,2723.07
108105,2018-05-11,9999,2717.45,2732.86,2722.7,2727.72
108105,2018-05-14,9999,2725.47,2742.1,2733.37,2730.13
108105,2018-05-15,9999,2701.91,2718.59,2718.59,2711.45
108105,2018-05-16,9999,2712.17,2727.76,2712.24,2722.46
108105,2018-05-17,9999,2711.36,2731.96,2719.71,2720.13
108105,2018-05-18,9999,2709.18,2719.5,2717.35,2712.97
108105,2018-05-21,9999,2725.7,2739.19,2725.95,2733.01
108105,2018-05-22,9999,2721.88,2742.24,2738.34,2724.44
108105,2018-05-23,9999,2709.54,2733.33,2713.98,2733.29
108105,2018-05-24,9999,2707.38,2731.97,2730.94,2727.76
108105,2018-05-25,9999,2714.99,2727.36,2723.6,2721.33
108105,2018-05-29,9999,2676.81,2710.67,2705.11,2689.86
108105,2018-05-30,9999,2702.43,2729.34,2702.43,2724.01
108105,2018-05-31,9999,2700.68,2722.5,2720.98,2705.27
108105,2018-06-01,9999,2718.7,2736.93,2718.7,2734.62
108105,2018-06-04,9999,2740.54,2749.16,2741.67,2746.87
108105,2018-06-05,9999,2739.51,2752.61,2748.46,2748.8
108105,2018-06-06,9999,2748.46,2772.39,2753.25,2772.35
108105,2018-06-07,9999,2760.16,2779.9,2775.01,2770.37
108105,2018-06-08,9999,2763.59,2779.39,2765.84,2779.03
108105,2018-06-11,9999,2780.17,2790.21,2780.18,2782
108105,2018-06-12,9999,2778.78,2789.8,2785.6,2786.85
108105,2018-06-13,9999,2774.65,2791.47,2787.94,2775.63
108105,2018-06-14,9999,2776.52,2789.06,2783.21,2782.49
108105,2018-06-15,9999,2761.73,2782.81,2777.78,2779.66
108105,2018-06-18,9999,2757.12,2774.99,2765.79,2773.75
108105,2018-06-19,9999,2743.19,2765.05,2752.01,2762.59
108105,2018-06-20,9999,2763.91,2774.86,2769.73,2767.32
108105,2018-06-21,9999,2744.39,2769.28,2769.28,2749.76
108105,2018-06-22,9999,2752.68,2764.17,2760.79,2754.88
108105,2018-06-25,9999,2698.67,2742.94,2742.94,2717.07
108105,2018-06-26,9999,2715.6,2732.91,2722.12,2723.06
108105,2018-06-27,9999,2699.38,2746.09,2728.45,2699.63
108105,2018-06-28,9999,2691.99,2724.34,2698.69,2716.31
108105,2018-06-29,9999,2718.03,2743.26,2727.13,2718.37
108105,2018-07-02,9999,2698.95,2727.26,2704.95,2726.71
108105,2018-07-03,9999,2711.16,2736.58,2733.27,2713.22
108105,2018-07-05,9999,2716.02,2737.83,2724.19,2736.61
108105,2018-07-06,9999,2733.52,2764.41,2737.68,2759.82
108105,2018-07-09,9999,2768.51,2784.65,2768.51,2784.17
108105,2018-07-10,9999,2786.24,2795.58,2788.56,2793.84
108105,2018-07-11,9999,2770.77,2785.91,2779.82,2774.02
108105,2018-07-12,9999,2781.53,2799.22,2783.14,2798.29
108105,2018-07-13,9999,2791.69,2804.53,2796.93,2801.31
108105,2018-07-16,9999,2793.39,2803.71,2801.43,2798.43
108105,2018-07-17,9999,2789.24,2814.19,2789.34,2809.55
108105,2018-07-18,9999,2805.89,2816.76,2811.35,2815.62
108105,2018-07-19,9999,2799.77,2812.05,2809.37,2804.49
108105,2018-07-20,9999,2800.01,2809.7,2804.55,2801.83
108105,2018-07-23,9999,2795.14,2808.61,2799.17,2806.98
108105,2018-07-24,9999,2811.12,2829.99,2820.68,2820.4
108105,2018-07-25,9999,2817.73,2848.03,2817.73,2846.07
108105,2018-07-26,9999,2835.26,2845.57,2835.49,2837.44
108105,2018-07-27,9999,2808.34,2843.17,2842.35,2818.82
108105,2018-07-30,9999,2798.11,2821.74,2819,2802.6
108105,2018-07-31,9999,2808.06,2824.46,2809.73,2816.29
108105,2018-08-01,9999,2805.85,2825.83,2821.17,2813.36
108105,2018-08-02,9999,2796.34,2829.91,2800.48,2827.22
108105,2018-08-03,9999,2827.37,2840.38,2829.62,2840.35
108105,2018-08-06,9999,2835.98,2853.29,2840.29,2850.4
108105,2018-08-07,9999,2855.92,2863.43,2855.92,2858.45
108105,2018-08-08,9999,2853.09,2862.44,2856.79,2857.7
108105,2018-08-09,9999,2851.98,2862.48,2857.19,2853.58
108105,2018-08-10,9999,2825.81,2842.2,2839.64,2833.28
108105,2018-08-13,9999,2819.88,2843.4,2835.46,2821.93
108105,2018-08-14,9999,2826.58,2843.11,2827.88,2839.96
108105,2018-08-15,9999,2802.49,2827.95,2827.95,2818.37
108105,2018-08-16,9999,2831.44,2850.49,2831.44,2840.69
108105,2018-08-17,9999,2833.73,2855.63,2838.32,2850.13
108105,2018-08-20,9999,2850.62,2859.76,2853.93,2857.05
108105,2018-08-21,9999,2861.32,2873.23,2861.51,2862.96
108105,2018-08-22,9999,2856.05,2867.54,2860.99,2861.82
108105,2018-08-23,9999,2854.03,2868.78,2860.29,2856.98
108105,2018-08-24,9999,2862.35,2876.16,2862.35,2874.69
108105,2018-08-27,9999,2884.69,2898.25,2884.69,2896.74
108105,2018-08-28,9999,2893.5,2903.77,2901.45,2897.52
108105,2018-08-29,9999,2898.4,2916.5,2900.62,2914.04
108105,2018-08-30,9999,2895.22,2912.46,2908.94,2901.13
108105,2018-08-31,9999,2891.73,2906.32,2898.37,2901.52
108105,2018-09-04,9999,2885.13,2900.18,2896.96,2896.72
108105,2018-09-05,9999,2876.92,2894.21,2891.59,2888.6
108105,2018-09-06,9999,2867.29,2892.05,2888.64,2878.05
108105,2018-09-07,9999,2864.12,2883.81,2868.26,2871.68
108105,2018-09-10,9999,2875.94,2886.93,2881.39,2877.13
108105,2018-09-11,9999,2866.78,2892.52,2871.57,2887.89
108105,2018-09-12,9999,2879.2,2894.65,2888.29,2888.92
108105,2018-09-13,9999,2896.39,2906.76,2896.85,2904.18
108105,2018-09-14,9999,2895.77,2908.3,2906.38,2904.98
108105,2018-09-17,9999,2886.16,2904.65,2903.83,2888.8
